"CITY","WEATHER","VISIBILITY","TEMP","TEMP_MIN","TEMP_MAX","PRESSURE","HUMIDITY","WIND_SPEED","WIND_DEG","SEASON","FORECAST_DATETIME"
"Suzhou","Clouds",0.0790569415042095,0.241940907292471,0.253946057032851,0.235016941528478,-0.0456187350713327,2.5419788792281,0.352377631399211,1.18221992910418,"Spring",2021-04-16 21:00:00
"Suzhou","Clouds",0.0790569415042095,0.52680829231948,0.537906293468351,0.520140082009059,0.352508407369389,0.350369181878859,1.73386213931498,1.53321146519202,"Spring",2021-04-17 00:00:00
"Suzhou","Clouds",0.0790569415042095,1.23059830238621,1.23945511289723,1.22456195849049,0.48521745484963,-1.14915324262325,2.12452784032394,1.65995840877929,"Spring",2021-04-17 03:00:00
"Suzhou","Clouds",0.0790569415042095,1.29343669614217,1.30209340034624,1.28745676889062,0.48521745484963,-1.20682718202718,1.83577493088253,1.58196028964866,"Spring",2021-04-17 06:00:00
"Suzhou","Clouds",0.0790569415042095,0.803297224845695,0.813514758243983,0.796877247769622,0.48521745484963,-0.687761727391834,1.00914895483458,1.67945793856195,"Spring",2021-04-17 09:00:00
"Suzhou","Clouds",0.0790569415042095,-0.118332550241689,-0.105180124341458,-0.125579971432256,0.617926502329871,-0.0533483939486327,-0.219466365729856,-1.29422035329332,"Spring",2021-04-17 12:00:00
"Suzhou","Clouds",0.0790569415042095,-0.482795234026245,-0.468482191545701,-0.490369871752998,0.750635549810111,0.119673424263149,-0.796972184612677,-0.553238221552337,"Spring",2021-04-17 15:00:00
"Suzhou","Clouds",0.0790569415042095,-0.631512765915345,-0.616726138508352,-0.639220923033301,0.750635549810111,0.119673424263149,-0.768663075843911,0.285241559101937,"Spring",2021-04-17 18:00:00
"Suzhou","Clouds",0.0790569415042095,-0.815838720932822,-0.80046511502544,-0.823712366873677,0.617926502329871,0.638738878898496,-0.757339432336405,0.372989443123896,"Spring",2021-04-17 21:00:00
"Suzhou","Clouds",0.0790569415042095,0.0387634341482064,0.0514155942810602,0.0316570545680644,0.750635549810111,0.292695242474932,-0.791310362858924,0.567984740950471,"Spring",2021-04-18 00:00:00
"Suzhou","Clouds",0.0790569415042095,0.981339340487576,0.990989906016171,0.975079210569985,0.617926502329871,-1.14915324262325,-1.03476869827031,0.0317476719273892,"Spring",2021-04-18 03:00:00
"Suzhou","Clouds",0.0790569415042095,1.238976754887,1.2478068845571,1.23294793321051,0.219799359889149,-1.32217506083503,-1.38013982524925,0.49973638671117,"Spring",2021-04-18 06:00:00
"Suzhou","Clouds",0.0790569415042095,0.901744041730029,0.911648075247428,0.895412450729822,0.087090312408908,-0.745435666795761,-1.32918342946547,0.831228393016348,"Spring",2021-04-18 09:00:00
